Std_1,Std_2,Std_3,Std_4,Std_5,Std_6,Std_7,Std_8,Std_9,Std_10,Std_11,Std_12,Std_13,Std_14,Std_15,Std_16,Std_17,Std_18,Std_19,Std_20,Std_21,Std_22,Std_23,Std_24,Std_25,Std_26,Std_27,Std_28,Std_29,Std_30
0,0.009596817,0,0,0.002499603,0.028491837,0,0,0,0.001080783,0,0.02352274,0.011712163,0.034508443,0,0.001456624,0,0.002753218,0.003535351,0.054053869,0.003339346,0.048597974,0.00185411,0.009790653,0.0165774,0.040054246,0.015472935,0,0.002232885,0.018711998
0,0.007402605,0,0,0.00363182,0.026147691,0,0,0,0.000543452,0,0.021267861,0.009493557,0.032144977,0,0.002028939,0,0.003105615,0.003096242,0.05343765,0.003723898,0.046757431,0.002785199,0.007588378,0.014110545,0.037748996,0.012726494,0,0.002128096,0.01694963
0,0.005376167,0,0,0.004452831,0.023797845,0,0,0,0.001941627,0,0.019013104,0.007413136,0.02975991,0,0.002430134,0,0.003276796,0.002369033,0.052545116,0.003872305,0.044750539,0.003483506,0.005531676,0.011766526,0.035334723,0.010092483,0,0.001864847,0.015206625
0,0.00352391,0,0,0.004955142,0.021453584,0,0,0,0.003103989,0,0.016761522,0.005475977,0.027361658,0,0.002657895,0,0.003080544,0.001341498,0.051380559,0.003778443,0.042587674,0.003944152,0.003639238,0.0095528,0.032815914,0.007588905,0,0.001440446,0.01349584
0,0.001853967,0,0,0.005129665,0.019128422,0,0,0,0.00402087,0,0.014515856,0.003688543,0.024958748,0,0.002709176,0,0.002660969,0,0.049950433,0.003279664,0.040278489,0.004161875,0.001929409,0.00747558,0.030197763,0.005234874,0,0.000809428,0.011830477
0,0.000377197,0,0,0.004964442,0.016838255,0,0,0,0.004461887,0,0.012279851,0.002060334,0.022560915,0,0.002578906,0,0.002012451,0,0.048263884,0.002490179,0.037832521,0.003941912,0.000420339,0.005541687,0.02775425,0.003051154,0,0,0.010223158
0,0.000894007,0,0,0.004336205,0.014599734,0,0,0,0.00458527,0,0.010308178,0.000603703,0.020179165,0,0.002260273,0,0.001127807,0,0.046331628,0.001400145,0.035258904,0.003423964,0.000870804,0.003759328,0.02528497,0.001058696,0,0,0.00868509
0,0.001948094,0,0,0.003312632,0.012427743,0,0,0,0.004375466,0,0.008411401,0.000667734,0.017825067,0,0.001746222,0,0,0,0.044164202,0,0.032565458,0.002598953,0.001929368,0.002137726,0.022801133,0.000723993,0,0,0.007225502
0,0.002776834,0,0,0.001874013,0.010332724,0,0,0,0.003819219,0,0.00659811,0.001741206,0.015509777,0,0.000980506,0,0,0,0.042287809,0,0.029757753,0.001459419,0.002744765,0.000686412,0.020312431,0.002283528,0,0,0.005851256
0,0.003376099,0,0,0,0.008319575,0,0,0,0.002907301,0,0.00487672,0.00260631,0.013243436,0,0,0,0,0,0.040304046,0,0.027410898,0,0.003310933,0.000585371,0.017826201,0.003612613,0,0,0.004566993
0,0.003744607,0,0,0,0.006388419,0,0,0,0.0016348,0,0.003255696,0.003255169,0.01103528,0,0,0,0,0,0.038223267,0,0.02507867,0,0.00362543,0.001668485,0.015347878,0.004290144,0,0,0.00337553
0,0.003881152,0,0,0,0.004536787,0,0,0,0,0,0.001744096,0.003681474,0.008894167,0,0,0,0,0,0.036056261,0,0.022768013,0,0.003687687,0.002553182,0.012882379,0.004645336,0,0,0.002278275
0,0.003781961,0,0,0,0.003012396,0,0,0,0,0,0.000352003,0.003878821,0.00682914,0,0,0,0,0,0.033815685,0,0.020487206,0,0.003497178,0.003228494,0.010435564,0.004676404,0,0,0.001275712
0,0.003281693,0,0,0,0.001619202,0,0,0,0,0,0.000909678,0.003680829,0.00484943,0,0,0,0,0,0.031516467,0,0.018246517,0,0.003052536,0.003682325,0.008424969,0.004381899,0,0,0.000367829
0,0.002492909,0,0,0,0.000361976,0,0,0,0,0,0.001786878,0.003203317,0.003208478,0,0,0,0,0,0.029174883,0,0.016057712,0,0.002351926,0.003902551,0.006538428,0.00376134,0,0,0.000385584
0,0.001402623,0,0,0,0.000752966,0,0,0,0,0,0.002460846,0.002436216,0.001721932,0,0,0,0,0,0.026806748,0,0.013932644,0,0.00131282,0.003709902,0.004788369,0.00281661,0,0,0.001030082
0,0,0,0,0,0.001719293,0,0,0,0,0,0.00292295,0.001370701,0.00039703,0,0,0,0,0,0.024425687,0,0.011881735,0,0,0.003228715,0.003185448,0.001552627,0,0,0.001562006
0,0,0,0,0,0.002531974,0,0,0,0,0,0.003168055,0,0.00076142,0,0,0,0,0,0.02204239,0,0.009913131,0,0,0.002452811,0.001737953,0,0,0,0.001974483
0,0,0,0,0,0.002970581,0,0,0,0,0,0.00319401,0,0.001750248,0,0,0,0,0,0.01966538,0,0.008033042,0,0,0.001377972,0.000452469,0,0,0,0.002257057
0,0,0,0,0,0.003202577,0,0,0,0,0,0.003000676,0,0.002566879,0,0,0,0,0,0.017302608,0,0.006246774,0,0,0,0.000664546,0,0,0,0.002344031
0,0,0,0,0,0.003223814,0,0,0,0,0,0.002588762,0,0.003208569,0,0,0,0,0,0.014963243,0,0.00455998,0,0,0,0.001605101,0,0,0,0.002260895
0,0,0,0,0,0.003030024,0,0,0,0,0,0.001959354,0,0.003440385,0,0,0,0,0,0.01265835,0,0.002979042,0,0,0,0.002359259,0,0,0,0.001992876
0,0,0,0,0,0.002617141,0,0,0,0,0,0.001114005,0,0.003442526,0,0,0,0,0,0.010400457,0,0.001510482,0,0,0,0.002915839,0,0,0,0.001529057
0,0,0,0,0,0.001982273,0,0,0,0,0,0,0,0.003213675,0,0,0,0,0,0.008385019,0,0.000159427,0,0,0,0.003264359,0,0,0,0.000864387
0,0,0,0,0,0.001124568,0,0,0,0,0,0,0,0.002755549,0,0,0,0,0,0.006479194,0,0.000841969,0,0,0,0.00339691,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.002072318,0,0,0,0,0,0.004691814,0,0.001675422,0,0,0,0.00330929,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.001168579,0,0,0,0,0,0.003028132,0,0.002343958,0,0,0,0.002859835,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001490541,0,0.002852677,0,0,0,0.002159381,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95E-05,0,0.003206819,0,0,0,0.00120692,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001205711,0,0.003180584,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002002318,0,0.002955814,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002598634,0,0.002530863,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002995321,0,0.001903542,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003193576,0,0.001071929,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003193834,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002994613,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002591969,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001980245,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001104306,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
