"wavenumber","intensity","File"
1365.354,0.4870278,"./Lazar_omnic_23.CSV_breakoff.csv"
1373.068,0.4968869,"./Lazar_omnic_23.CSV_breakoff.csv"
1380.782,0.4942303,"./Lazar_omnic_23.CSV_breakoff.csv"
1388.496,0.4852702,"./Lazar_omnic_23.CSV_breakoff.csv"
1396.21,0.4851149,"./Lazar_omnic_23.CSV_breakoff.csv"
1403.924,0.5016696,"./Lazar_omnic_23.CSV_breakoff.csv"
1411.638,0.5156661,"./Lazar_omnic_23.CSV_breakoff.csv"
1419.352,0.5161653,"./Lazar_omnic_23.CSV_breakoff.csv"
1427.065,0.497724,"./Lazar_omnic_23.CSV_breakoff.csv"
1434.779,0.470266,"./Lazar_omnic_23.CSV_breakoff.csv"
1442.493,0.4372347,"./Lazar_omnic_23.CSV_breakoff.csv"
1450.207,0.4066048,"./Lazar_omnic_23.CSV_breakoff.csv"
1457.921,0.3745126,"./Lazar_omnic_23.CSV_breakoff.csv"
1465.635,0.3294683,"./Lazar_omnic_23.CSV_breakoff.csv"
1473.349,0.2668965,"./Lazar_omnic_23.CSV_breakoff.csv"
1481.063,0.2181321,"./Lazar_omnic_23.CSV_breakoff.csv"
1488.776,0.1934337,"./Lazar_omnic_23.CSV_breakoff.csv"
1496.49,0.204806,"./Lazar_omnic_23.CSV_breakoff.csv"
1504.204,0.2213606,"./Lazar_omnic_23.CSV_breakoff.csv"
1511.918,0.2501297,"./Lazar_omnic_23.CSV_breakoff.csv"
1519.632,0.2747229,"./Lazar_omnic_23.CSV_breakoff.csv"
1527.346,0.3052355,"./Lazar_omnic_23.CSV_breakoff.csv"
1535.06,0.3382583,"./Lazar_omnic_23.CSV_breakoff.csv"
1542.773,0.3835746,"./Lazar_omnic_23.CSV_breakoff.csv"
1550.487,0.4269023,"./Lazar_omnic_23.CSV_breakoff.csv"
1558.201,0.4872509,"./Lazar_omnic_23.CSV_breakoff.csv"
1565.915,0.5475514,"./Lazar_omnic_23.CSV_breakoff.csv"
1573.629,0.6358976,"./Lazar_omnic_23.CSV_breakoff.csv"
1581.343,0.7344443,"./Lazar_omnic_23.CSV_breakoff.csv"
1589.057,0.8211322,"./Lazar_omnic_23.CSV_breakoff.csv"
1596.771,0.884876,"./Lazar_omnic_23.CSV_breakoff.csv"
1604.484,0.9117273,"./Lazar_omnic_23.CSV_breakoff.csv"
1612.198,0.9123906,"./Lazar_omnic_23.CSV_breakoff.csv"
1619.912,0.9031405,"./Lazar_omnic_23.CSV_breakoff.csv"
1627.626,0.8821412,"./Lazar_omnic_23.CSV_breakoff.csv"
1635.34,0.8470193,"./Lazar_omnic_23.CSV_breakoff.csv"
1643.054,0.804476,"./Lazar_omnic_23.CSV_breakoff.csv"
1650.768,0.7552551,"./Lazar_omnic_23.CSV_breakoff.csv"
1658.481,0.6866868,"./Lazar_omnic_23.CSV_breakoff.csv"
1666.195,0.6075675,"./Lazar_omnic_23.CSV_breakoff.csv"
1673.909,0.5250932,"./Lazar_omnic_23.CSV_breakoff.csv"
1681.623,0.4398756,"./Lazar_omnic_23.CSV_breakoff.csv"
1689.337,0.3684664,"./Lazar_omnic_23.CSV_breakoff.csv"
1697.051,0.3232639,"./Lazar_omnic_23.CSV_breakoff.csv"
1704.765,0.2914636,"./Lazar_omnic_23.CSV_breakoff.csv"
1712.479,0.2908201,"./Lazar_omnic_23.CSV_breakoff.csv"
1720.192,0.3083802,"./Lazar_omnic_23.CSV_breakoff.csv"
1727.906,0.3019199,"./Lazar_omnic_23.CSV_breakoff.csv"
1735.62,0.2942363,"./Lazar_omnic_23.CSV_breakoff.csv"
1743.334,0.2515936,"./Lazar_omnic_23.CSV_breakoff.csv"
1751.048,0.2066476,"./Lazar_omnic_23.CSV_breakoff.csv"
1758.762,0.1645149,"./Lazar_omnic_23.CSV_breakoff.csv"
1766.476,0.1314167,"./Lazar_omnic_23.CSV_breakoff.csv"
1774.189,0.105537,"./Lazar_omnic_23.CSV_breakoff.csv"
1781.903,0.08375168,"./Lazar_omnic_23.CSV_breakoff.csv"
1789.617,0.06434055,"./Lazar_omnic_23.CSV_breakoff.csv"
1797.331,0.04861512,"./Lazar_omnic_23.CSV_breakoff.csv"
802.2422,0.1143037,"./Lazar_omnic_24.CSV_breakoff.csv"
809.9561,0.1122154,"./Lazar_omnic_24.CSV_breakoff.csv"
817.6699,0.09689605,"./Lazar_omnic_24.CSV_breakoff.csv"
825.3838,0.07679075,"./Lazar_omnic_24.CSV_breakoff.csv"
833.0977,0.05596352,"./Lazar_omnic_24.CSV_breakoff.csv"
840.8115,0.0392362,"./Lazar_omnic_24.CSV_breakoff.csv"
848.5254,0.0199204,"./Lazar_omnic_24.CSV_breakoff.csv"
856.2393,0.006081667,"./Lazar_omnic_24.CSV_breakoff.csv"
863.9531,8.185131e-08,"./Lazar_omnic_24.CSV_breakoff.csv"
871.667,0.002951182,"./Lazar_omnic_24.CSV_breakoff.csv"
879.3809,0.003866116,"./Lazar_omnic_24.CSV_breakoff.csv"
887.0947,0.01138082,"./Lazar_omnic_24.CSV_breakoff.csv"
894.8086,0.0233134,"./Lazar_omnic_24.CSV_breakoff.csv"
902.5225,0.0242671,"./Lazar_omnic_24.CSV_breakoff.csv"
910.2363,0.01792987,"./Lazar_omnic_24.CSV_breakoff.csv"
917.9502,0.01526463,"./Lazar_omnic_24.CSV_breakoff.csv"
925.6641,0.0110559,"./Lazar_omnic_24.CSV_breakoff.csv"
933.3779,0.0166911,"./Lazar_omnic_24.CSV_breakoff.csv"
941.0918,0.0419051,"./Lazar_omnic_24.CSV_breakoff.csv"
948.8057,0.08339874,"./Lazar_omnic_24.CSV_breakoff.csv"
956.5195,0.1282616,"./Lazar_omnic_24.CSV_breakoff.csv"
964.2334,0.1799867,"./Lazar_omnic_24.CSV_breakoff.csv"
971.9473,0.2392354,"./Lazar_omnic_24.CSV_breakoff.csv"
979.6611,0.3037952,"./Lazar_omnic_24.CSV_breakoff.csv"
987.375,0.3606811,"./Lazar_omnic_24.CSV_breakoff.csv"
995.0889,0.4253115,"./Lazar_omnic_24.CSV_breakoff.csv"
1002.803,0.5228273,"./Lazar_omnic_24.CSV_breakoff.csv"
1010.517,0.6446582,"./Lazar_omnic_24.CSV_breakoff.csv"
1018.23,0.7508689,"./Lazar_omnic_24.CSV_breakoff.csv"
1025.944,0.8350869,"./Lazar_omnic_24.CSV_breakoff.csv"
1033.658,0.9182168,"./Lazar_omnic_24.CSV_breakoff.csv"
1041.372,0.9663756,"./Lazar_omnic_24.CSV_breakoff.csv"
1049.086,0.9425742,"./Lazar_omnic_24.CSV_breakoff.csv"
1056.8,0.8826229,"./Lazar_omnic_24.CSV_breakoff.csv"
1064.514,0.849952,"./Lazar_omnic_24.CSV_breakoff.csv"
1072.228,0.842144,"./Lazar_omnic_24.CSV_breakoff.csv"
1079.941,0.7900969,"./Lazar_omnic_24.CSV_breakoff.csv"
1087.655,0.7043189,"./Lazar_omnic_24.CSV_breakoff.csv"
1095.369,0.6116484,"./Lazar_omnic_24.CSV_breakoff.csv"
1103.083,0.522846,"./Lazar_omnic_24.CSV_breakoff.csv"
1110.797,0.4492171,"./Lazar_omnic_24.CSV_breakoff.csv"
1118.511,0.3895924,"./Lazar_omnic_24.CSV_breakoff.csv"
1126.225,0.3513393,"./Lazar_omnic_24.CSV_breakoff.csv"
1133.938,0.3286282,"./Lazar_omnic_24.CSV_breakoff.csv"
1141.652,0.3261839,"./Lazar_omnic_24.CSV_breakoff.csv"
1149.366,0.3207491,"./Lazar_omnic_24.CSV_breakoff.csv"
1157.08,0.267235,"./Lazar_omnic_24.CSV_breakoff.csv"
1164.794,0.1881145,"./Lazar_omnic_24.CSV_breakoff.csv"
1172.508,0.09360206,"./Lazar_omnic_24.CSV_breakoff.csv"
1180.222,0.02834476,"./Lazar_omnic_24.CSV_breakoff.csv"
1187.936,8.185131e-08,"./Lazar_omnic_24.CSV_breakoff.csv"
1195.649,0.01070646,"./Lazar_omnic_24.CSV_breakoff.csv"
1203.363,0.044144,"./Lazar_omnic_24.CSV_breakoff.csv"
1211.077,0.07552487,"./Lazar_omnic_24.CSV_breakoff.csv"
1218.791,0.1064965,"./Lazar_omnic_24.CSV_breakoff.csv"
1226.505,0.1426758,"./Lazar_omnic_24.CSV_breakoff.csv"
1234.219,0.1815637,"./Lazar_omnic_24.CSV_breakoff.csv"
1241.933,0.2114779,"./Lazar_omnic_24.CSV_breakoff.csv"
1249.646,0.2218105,"./Lazar_omnic_24.CSV_breakoff.csv"
1257.36,0.2182148,"./Lazar_omnic_24.CSV_breakoff.csv"
1265.074,0.2056572,"./Lazar_omnic_24.CSV_breakoff.csv"
1272.788,0.1885381,"./Lazar_omnic_24.CSV_breakoff.csv"
1280.502,0.1752484,"./Lazar_omnic_24.CSV_breakoff.csv"
1288.216,0.1685263,"./Lazar_omnic_24.CSV_breakoff.csv"
1295.93,0.1679416,"./Lazar_omnic_24.CSV_breakoff.csv"
1303.644,0.176228,"./Lazar_omnic_24.CSV_breakoff.csv"
1311.357,0.1923747,"./Lazar_omnic_24.CSV_breakoff.csv"
1319.071,0.216481,"./Lazar_omnic_24.CSV_breakoff.csv"
1326.785,0.2563843,"./Lazar_omnic_24.CSV_breakoff.csv"
1334.499,0.3112313,"./Lazar_omnic_24.CSV_breakoff.csv"
1342.213,0.3277791,"./Lazar_omnic_24.CSV_breakoff.csv"
1349.927,0.3196673,"./Lazar_omnic_24.CSV_breakoff.csv"
1357.641,0.3427489,"./Lazar_omnic_24.CSV_breakoff.csv"
1365.354,0.3750867,"./Lazar_omnic_24.CSV_breakoff.csv"
1373.068,0.3963217,"./Lazar_omnic_24.CSV_breakoff.csv"
1380.782,0.3865273,"./Lazar_omnic_24.CSV_breakoff.csv"
1388.496,0.3767604,"./Lazar_omnic_24.CSV_breakoff.csv"
1396.21,0.3850561,"./Lazar_omnic_24.CSV_breakoff.csv"
1403.924,0.4093948,"./Lazar_omnic_24.CSV_breakoff.csv"
1411.638,0.434784,"./Lazar_omnic_24.CSV_breakoff.csv"
1419.352,0.4488519,"./Lazar_omnic_24.CSV_breakoff.csv"
1427.065,0.444487,"./Lazar_omnic_24.CSV_breakoff.csv"
1434.779,0.4188391,"./Lazar_omnic_24.CSV_breakoff.csv"
1442.493,0.3712028,"./Lazar_omnic_24.CSV_breakoff.csv"
1450.207,0.3182726,"./Lazar_omnic_24.CSV_breakoff.csv"
1457.921,0.2675041,"./Lazar_omnic_24.CSV_breakoff.csv"
1465.635,0.2055653,"./Lazar_omnic_24.CSV_breakoff.csv"
1473.349,0.128599,"./Lazar_omnic_24.CSV_breakoff.csv"
1481.063,0.07176345,"./Lazar_omnic_24.CSV_breakoff.csv"
1488.776,0.04997518,"./Lazar_omnic_24.CSV_breakoff.csv"
1496.49,0.06476703,"./Lazar_omnic_24.CSV_breakoff.csv"
1504.204,0.08943661,"./Lazar_omnic_24.CSV_breakoff.csv"
1511.918,0.1271743,"./Lazar_omnic_24.CSV_breakoff.csv"
1519.632,0.1599021,"./Lazar_omnic_24.CSV_breakoff.csv"
1527.346,0.204244,"./Lazar_omnic_24.CSV_breakoff.csv"
1535.06,0.2573307,"./Lazar_omnic_24.CSV_breakoff.csv"
1542.773,0.3299586,"./Lazar_omnic_24.CSV_breakoff.csv"
1550.487,0.4000021,"./Lazar_omnic_24.CSV_breakoff.csv"
1558.201,0.4838914,"./Lazar_omnic_24.CSV_breakoff.csv"
1565.915,0.5777178,"./Lazar_omnic_24.CSV_breakoff.csv"
1573.629,0.6945919,"./Lazar_omnic_24.CSV_breakoff.csv"
1581.343,0.8204495,"./Lazar_omnic_24.CSV_breakoff.csv"
1589.057,0.922541,"./Lazar_omnic_24.CSV_breakoff.csv"
1596.771,0.9876615,"./Lazar_omnic_24.CSV_breakoff.csv"
1604.484,1,"./Lazar_omnic_24.CSV_breakoff.csv"
1612.198,0.9788463,"./Lazar_omnic_24.CSV_breakoff.csv"
1619.912,0.9415005,"./Lazar_omnic_24.CSV_breakoff.csv"
1627.626,0.9014137,"./Lazar_omnic_24.CSV_breakoff.csv"
1635.34,0.852052,"./Lazar_omnic_24.CSV_breakoff.csv"
1643.054,0.7972799,"./Lazar_omnic_24.CSV_breakoff.csv"
1650.768,0.7358817,"./Lazar_omnic_24.CSV_breakoff.csv"
1658.481,0.6566224,"./Lazar_omnic_24.CSV_breakoff.csv"
1666.195,0.5687056,"./Lazar_omnic_24.CSV_breakoff.csv"
1673.909,0.4779856,"./Lazar_omnic_24.CSV_breakoff.csv"
1681.623,0.3918847,"./Lazar_omnic_24.CSV_breakoff.csv"
1689.337,0.3228233,"./Lazar_omnic_24.CSV_breakoff.csv"
1697.051,0.2867951,"./Lazar_omnic_24.CSV_breakoff.csv"
1704.765,0.2672035,"./Lazar_omnic_24.CSV_breakoff.csv"
1712.479,0.2666996,"./Lazar_omnic_24.CSV_breakoff.csv"
1720.192,0.276428,"./Lazar_omnic_24.CSV_breakoff.csv"
1727.906,0.2662806,"./Lazar_omnic_24.CSV_breakoff.csv"
1735.62,0.2544924,"./Lazar_omnic_24.CSV_breakoff.csv"
1743.334,0.2157707,"./Lazar_omnic_24.CSV_breakoff.csv"
1751.048,0.1571658,"./Lazar_omnic_24.CSV_breakoff.csv"
1758.762,0.1076962,"./Lazar_omnic_24.CSV_breakoff.csv"
1766.476,0.07330929,"./Lazar_omnic_24.CSV_breakoff.csv"
1774.189,0.04840115,"./Lazar_omnic_24.CSV_breakoff.csv"
1781.903,0.02879125,"./Lazar_omnic_24.CSV_breakoff.csv"
1789.617,0.01208887,"./Lazar_omnic_24.CSV_breakoff.csv"
1797.331,0,"./Lazar_omnic_24.CSV_breakoff.csv"
802.2422,0.1099292,"./Lazar_omnic_25.CSV_breakoff.csv"
809.9561,0.09974801,"./Lazar_omnic_25.CSV_breakoff.csv"
817.6699,0.08620606,"./Lazar_omnic_25.CSV_breakoff.csv"
825.3838,0.07131097,"./Lazar_omnic_25.CSV_breakoff.csv"
833.0977,0.05186204,"./Lazar_omnic_25.CSV_breakoff.csv"
840.8115,0.0348661,"./Lazar_omnic_25.CSV_breakoff.csv"
848.5254,0.0141356,"./Lazar_omnic_25.CSV_breakoff.csv"
856.2393,0.002883457,"./Lazar_omnic_25.CSV_breakoff.csv"
863.9531,0,"./Lazar_omnic_25.CSV_breakoff.csv"
871.667,0.005323852,"./Lazar_omnic_25.CSV_breakoff.csv"
879.3809,0.007584822,"./Lazar_omnic_25.CSV_breakoff.csv"
887.0947,0.01528557,"./Lazar_omnic_25.CSV_breakoff.csv"
894.8086,0.02796699,"./Lazar_omnic_25.CSV_breakoff.csv"
902.5225,0.02977798,"./Lazar_omnic_25.CSV_breakoff.csv"
910.2363,0.02566957,"./Lazar_omnic_25.CSV_breakoff.csv"
917.9502,0.02668342,"./Lazar_omnic_25.CSV_breakoff.csv"
925.6641,0.02918303,"./Lazar_omnic_25.CSV_breakoff.csv"
933.3779,0.04285908,"./Lazar_omnic_25.CSV_breakoff.csv"
941.0918,0.07854227,"./Lazar_omnic_25.CSV_breakoff.csv"
948.8057,0.1314071,"./Lazar_omnic_25.CSV_breakoff.csv"
956.5195,0.1898358,"./Lazar_omnic_25.CSV_breakoff.csv"
964.2334,0.2533148,"./Lazar_omnic_25.CSV_breakoff.csv"
971.9473,0.3199886,"./Lazar_omnic_25.CSV_breakoff.csv"
979.6611,0.3839949,"./Lazar_omnic_25.CSV_breakoff.csv"
987.375,0.4372693,"./Lazar_omnic_25.CSV_breakoff.csv"
995.0889,0.5059294,"./Lazar_omnic_25.CSV_breakoff.csv"
1002.803,0.6055242,"./Lazar_omnic_25.CSV_breakoff.csv"
1010.517,0.7169217,"./Lazar_omnic_25.CSV_breakoff.csv"
1018.23,0.8099754,"./Lazar_omnic_25.CSV_breakoff.csv"
1025.944,0.889442,"./Lazar_omnic_25.CSV_breakoff.csv"
1033.658,0.9632072,"./Lazar_omnic_25.CSV_breakoff.csv"
1041.372,1,"./Lazar_omnic_25.CSV_breakoff.csv"
1049.086,0.9535819,"./Lazar_omnic_25.CSV_breakoff.csv"
1056.8,0.8815493,"./Lazar_omnic_25.CSV_breakoff.csv"
1064.514,0.858928,"./Lazar_omnic_25.CSV_breakoff.csv"
1072.228,0.8582168,"./Lazar_omnic_25.CSV_breakoff.csv"
1079.941,0.8119075,"./Lazar_omnic_25.CSV_breakoff.csv"
1087.655,0.7163579,"./Lazar_omnic_25.CSV_breakoff.csv"
1095.369,0.6052794,"./Lazar_omnic_25.CSV_breakoff.csv"
1103.083,0.5106536,"./Lazar_omnic_25.CSV_breakoff.csv"
1110.797,0.4406054,"./Lazar_omnic_25.CSV_breakoff.csv"
1118.511,0.3891016,"./Lazar_omnic_25.CSV_breakoff.csv"
1126.225,0.3604039,"./Lazar_omnic_25.CSV_breakoff.csv"
1133.938,0.3402986,"./Lazar_omnic_25.CSV_breakoff.csv"
1141.652,0.3289963,"./Lazar_omnic_25.CSV_breakoff.csv"
1149.366,0.316389,"./Lazar_omnic_25.CSV_breakoff.csv"
1157.08,0.267663,"./Lazar_omnic_25.CSV_breakoff.csv"
1164.794,0.1901617,"./Lazar_omnic_25.CSV_breakoff.csv"
1172.508,0.09879052,"./Lazar_omnic_25.CSV_breakoff.csv"
1180.222,0.03092302,"./Lazar_omnic_25.CSV_breakoff.csv"
1187.936,0,"./Lazar_omnic_25.CSV_breakoff.csv"
1195.649,0.008052947,"./Lazar_omnic_25.CSV_breakoff.csv"
1203.363,0.04167202,"./Lazar_omnic_25.CSV_breakoff.csv"
1211.077,0.07402763,"./Lazar_omnic_25.CSV_breakoff.csv"
1218.791,0.1053504,"./Lazar_omnic_25.CSV_breakoff.csv"
1226.505,0.1382619,"./Lazar_omnic_25.CSV_breakoff.csv"
1234.219,0.1720268,"./Lazar_omnic_25.CSV_breakoff.csv"
1241.933,0.1992189,"./Lazar_omnic_25.CSV_breakoff.csv"
1249.646,0.2081059,"./Lazar_omnic_25.CSV_breakoff.csv"
1257.36,0.2011009,"./Lazar_omnic_25.CSV_breakoff.csv"
1265.074,0.1855563,"./Lazar_omnic_25.CSV_breakoff.csv"
1272.788,0.169542,"./Lazar_omnic_25.CSV_breakoff.csv"
1280.502,0.1600605,"./Lazar_omnic_25.CSV_breakoff.csv"
1288.216,0.1605012,"./Lazar_omnic_25.CSV_breakoff.csv"
1295.93,0.1659989,"./Lazar_omnic_25.CSV_breakoff.csv"
1303.644,0.1771444,"./Lazar_omnic_25.CSV_breakoff.csv"
1311.357,0.1960906,"./Lazar_omnic_25.CSV_breakoff.csv"
1319.071,0.217029,"./Lazar_omnic_25.CSV_breakoff.csv"
1326.785,0.2406208,"./Lazar_omnic_25.CSV_breakoff.csv"
1334.499,0.268543,"./Lazar_omnic_25.CSV_breakoff.csv"
1342.213,0.283755,"./Lazar_omnic_25.CSV_breakoff.csv"
1349.927,0.3012708,"./Lazar_omnic_25.CSV_breakoff.csv"
1357.641,0.3280996,"./Lazar_omnic_25.CSV_breakoff.csv"
1365.354,0.3551731,"./Lazar_omnic_25.CSV_breakoff.csv"
1373.068,0.3622296,"./Lazar_omnic_25.CSV_breakoff.csv"
1380.782,0.3563744,"./Lazar_omnic_25.CSV_breakoff.csv"
1388.496,0.345376,"./Lazar_omnic_25.CSV_breakoff.csv"
1396.21,0.3461017,"./Lazar_omnic_25.CSV_breakoff.csv"
1403.924,0.3641926,"./Lazar_omnic_25.CSV_breakoff.csv"
1411.638,0.3793132,"./Lazar_omnic_25.CSV_breakoff.csv"
1419.352,0.3804784,"./Lazar_omnic_25.CSV_breakoff.csv"
1427.065,0.3611871,"./Lazar_omnic_25.CSV_breakoff.csv"
1434.779,0.3295161,"./Lazar_omnic_25.CSV_breakoff.csv"
1442.493,0.2934724,"./Lazar_omnic_25.CSV_breakoff.csv"
1450.207,0.2616672,"./Lazar_omnic_25.CSV_breakoff.csv"
1457.921,0.2289502,"./Lazar_omnic_25.CSV_breakoff.csv"
1465.635,0.1793072,"./Lazar_omnic_25.CSV_breakoff.csv"
1473.349,0.113804,"./Lazar_omnic_25.CSV_breakoff.csv"
1481.063,0.06520521,"./Lazar_omnic_25.CSV_breakoff.csv"
1488.776,0.04327936,"./Lazar_omnic_25.CSV_breakoff.csv"
1496.49,0.0506203,"./Lazar_omnic_25.CSV_breakoff.csv"
1504.204,0.0667889,"./Lazar_omnic_25.CSV_breakoff.csv"
1511.918,0.09358241,"./Lazar_omnic_25.CSV_breakoff.csv"
1519.632,0.1169525,"./Lazar_omnic_25.CSV_breakoff.csv"
1527.346,0.1537881,"./Lazar_omnic_25.CSV_breakoff.csv"
1535.06,0.1959182,"./Lazar_omnic_25.CSV_breakoff.csv"
1542.773,0.256509,"./Lazar_omnic_25.CSV_breakoff.csv"
1550.487,0.3146123,"./Lazar_omnic_25.CSV_breakoff.csv"
1558.201,0.3863879,"./Lazar_omnic_25.CSV_breakoff.csv"
1565.915,0.4675483,"./Lazar_omnic_25.CSV_breakoff.csv"
1573.629,0.56859,"./Lazar_omnic_25.CSV_breakoff.csv"
1581.343,0.6762214,"./Lazar_omnic_25.CSV_breakoff.csv"
1589.057,0.7656317,"./Lazar_omnic_25.CSV_breakoff.csv"
1596.771,0.8246633,"./Lazar_omnic_25.CSV_breakoff.csv"
1604.484,0.8386991,"./Lazar_omnic_25.CSV_breakoff.csv"
1612.198,0.8248676,"./Lazar_omnic_25.CSV_breakoff.csv"
1619.912,0.79522,"./Lazar_omnic_25.CSV_breakoff.csv"
1627.626,0.7633296,"./Lazar_omnic_25.CSV_breakoff.csv"
1635.34,0.7282072,"./Lazar_omnic_25.CSV_breakoff.csv"
1643.054,0.6876367,"./Lazar_omnic_25.CSV_breakoff.csv"
1650.768,0.6355296,"./Lazar_omnic_25.CSV_breakoff.csv"
1658.481,0.565145,"./Lazar_omnic_25.CSV_breakoff.csv"
1666.195,0.4863003,"./Lazar_omnic_25.CSV_breakoff.csv"
1673.909,0.4026802,"./Lazar_omnic_25.CSV_breakoff.csv"
1681.623,0.3241725,"./Lazar_omnic_25.CSV_breakoff.csv"
1689.337,0.2584297,"./Lazar_omnic_25.CSV_breakoff.csv"
1697.051,0.2188992,"./Lazar_omnic_25.CSV_breakoff.csv"
1704.765,0.2032759,"./Lazar_omnic_25.CSV_breakoff.csv"
1712.479,0.2102017,"./Lazar_omnic_25.CSV_breakoff.csv"
1720.192,0.2325643,"./Lazar_omnic_25.CSV_breakoff.csv"
1727.906,0.229657,"./Lazar_omnic_25.CSV_breakoff.csv"
1735.62,0.22268,"./Lazar_omnic_25.CSV_breakoff.csv"
1743.334,0.1835957,"./Lazar_omnic_25.CSV_breakoff.csv"
1751.048,0.1410594,"./Lazar_omnic_25.CSV_breakoff.csv"
1758.762,0.09881388,"./Lazar_omnic_25.CSV_breakoff.csv"
1766.476,0.06722118,"./Lazar_omnic_25.CSV_breakoff.csv"
1774.189,0.04462971,"./Lazar_omnic_25.CSV_breakoff.csv"
1781.903,0.02699459,"./Lazar_omnic_25.CSV_breakoff.csv"
1789.617,0.01110136,"./Lazar_omnic_25.CSV_breakoff.csv"
1797.331,0,"./Lazar_omnic_25.CSV_breakoff.csv"
802.2422,0.1277884,"./Lazar_omnic_26.CSV_breakoff.csv"
809.9561,0.1178688,"./Lazar_omnic_26.CSV_breakoff.csv"
817.6699,0.1019998,"./Lazar_omnic_26.CSV_breakoff.csv"
825.3838,0.08674715,"./Lazar_omnic_26.CSV_breakoff.csv"
833.0977,0.06665576,"./Lazar_omnic_26.CSV_breakoff.csv"
840.8115,0.04802399,"./Lazar_omnic_26.CSV_breakoff.csv"
848.5254,0.02795051,"./Lazar_omnic_26.CSV_breakoff.csv"
856.2393,0.01358264,"./Lazar_omnic_26.CSV_breakoff.csv"
863.9531,0.00639674,"./Lazar_omnic_26.CSV_breakoff.csv"
871.667,0.007275623,"./Lazar_omnic_26.CSV_breakoff.csv"
879.3809,0.00571984,"./Lazar_omnic_26.CSV_breakoff.csv"
887.0947,0.007153581,"./Lazar_omnic_26.CSV_breakoff.csv"
894.8086,0.01430831,"./Lazar_omnic_26.CSV_breakoff.csv"
902.5225,0.01336363,"./Lazar_omnic_26.CSV_breakoff.csv"
910.2363,0.005751719,"./Lazar_omnic_26.CSV_breakoff.csv"
917.9502,0.002431846,"./Lazar_omnic_26.CSV_breakoff.csv"
925.6641,0,"./Lazar_omnic_26.CSV_breakoff.csv"
933.3779,0.00347682,"./Lazar_omnic_26.CSV_breakoff.csv"
941.0918,0.02535546,"./Lazar_omnic_26.CSV_breakoff.csv"
948.8057,0.06278061,"./Lazar_omnic_26.CSV_breakoff.csv"
956.5195,0.108671,"./Lazar_omnic_26.CSV_breakoff.csv"
964.2334,0.1582865,"./Lazar_omnic_26.CSV_breakoff.csv"
971.9473,0.2150487,"./Lazar_omnic_26.CSV_breakoff.csv"
979.6611,0.2697119,"./Lazar_omnic_26.CSV_breakoff.csv"
987.375,0.3158338,"./Lazar_omnic_26.CSV_breakoff.csv"
995.0889,0.3728938,"./Lazar_omnic_26.CSV_breakoff.csv"
1002.803,0.4750872,"./Lazar_omnic_26.CSV_breakoff.csv"
1010.517,0.5989278,"./Lazar_omnic_26.CSV_breakoff.csv"
1018.23,0.7208686,"./Lazar_omnic_26.CSV_breakoff.csv"
1025.944,0.8038253,"./Lazar_omnic_26.CSV_breakoff.csv"
1033.658,0.9449354,"./Lazar_omnic_26.CSV_breakoff.csv"
1041.372,1,"./Lazar_omnic_26.CSV_breakoff.csv"
1049.086,0.9809785,"./Lazar_omnic_26.CSV_breakoff.csv"
1056.8,0.9215211,"./Lazar_omnic_26.CSV_breakoff.csv"
1064.514,0.8881987,"./Lazar_omnic_26.CSV_breakoff.csv"
1072.228,0.8870577,"./Lazar_omnic_26.CSV_breakoff.csv"
1079.941,0.8394545,"./Lazar_omnic_26.CSV_breakoff.csv"
1087.655,0.7442931,"./Lazar_omnic_26.CSV_breakoff.csv"
1095.369,0.6266765,"./Lazar_omnic_26.CSV_breakoff.csv"
1103.083,0.5238581,"./Lazar_omnic_26.CSV_breakoff.csv"
1110.797,0.4468474,"./Lazar_omnic_26.CSV_breakoff.csv"
1118.511,0.394309,"./Lazar_omnic_26.CSV_breakoff.csv"
1126.225,0.3642194,"./Lazar_omnic_26.CSV_breakoff.csv"
1133.938,0.343309,"./Lazar_omnic_26.CSV_breakoff.csv"
1141.652,0.3272585,"./Lazar_omnic_26.CSV_breakoff.csv"
1149.366,0.3180636,"./Lazar_omnic_26.CSV_breakoff.csv"
1157.08,0.2714331,"./Lazar_omnic_26.CSV_breakoff.csv"
1164.794,0.1992454,"./Lazar_omnic_26.CSV_breakoff.csv"
1172.508,0.1087775,"./Lazar_omnic_26.CSV_breakoff.csv"
1180.222,0.04075623,"./Lazar_omnic_26.CSV_breakoff.csv"
1187.936,0.005920629,"./Lazar_omnic_26.CSV_breakoff.csv"
1195.649,0.005952853,"./Lazar_omnic_26.CSV_breakoff.csv"
1203.363,0.03081215,"./Lazar_omnic_26.CSV_breakoff.csv"
1211.077,0.0598039,"./Lazar_omnic_26.CSV_breakoff.csv"
1218.791,0.08564475,"./Lazar_omnic_26.CSV_breakoff.csv"
1226.505,0.1148891,"./Lazar_omnic_26.CSV_breakoff.csv"
1234.219,0.1460728,"./Lazar_omnic_26.CSV_breakoff.csv"
1241.933,0.1731599,"./Lazar_omnic_26.CSV_breakoff.csv"
1249.646,0.1831879,"./Lazar_omnic_26.CSV_breakoff.csv"
1257.36,0.1793132,"./Lazar_omnic_26.CSV_breakoff.csv"
1265.074,0.164126,"./Lazar_omnic_26.CSV_breakoff.csv"
1272.788,0.1474927,"./Lazar_omnic_26.CSV_breakoff.csv"
1280.502,0.134758,"./Lazar_omnic_26.CSV_breakoff.csv"
